File Name,Context,Decision,tokens,id,Context_tokens,Decision_tokens
GOG-Galaxy-Suggester/0002-removed-python.md,## Context and Problem Statement\nCurrent tech stack is very complicated and requires users to download a tool to use it. It takes away from the main idea of this project.\n## Decision Drivers\n* sql.js is a library that allows opening up an SQLite database on the website\n* desktop applciation stack with Python backend is complciated\n,"* sql.js is a library that allows opening up an SQLite database on the website\n* desktop applciation stack with Python backend is complciated\nDropped the backend/frontend solution. Moved to a pure website.\n### Positive Consequences\n* Easier to use - just open a website, upload a file and use the results.\n* Less complex tech stack.\n### Negative Consequences\n* Launching games, and other advanded features are out of scope.\n",70,2505,70,98
pottery/0005-sherd-files-have-unique-ids-to-make-merging-histories-easy.md,"## Context\nSherd files are named after the time at which they were recorded (or relate to).  However, there is a (tiny) chance that two people might record a sherd at the same time, and merging the two commits will be a pain.\n","Include a [large (96 bits), random, base-64][] encoded bit string in the file name to ensure uniqueness.\n",55,2507,55,26
pottery/0004-store-shards-in-time-stamped-directories-and-files.md,"## Context\nA project history can cover many years, with many small shards being recorded.  If all the shard files are stored in the same directory, the directory will be difficult to work with when many shards have been posted.  Performance might suffer on older file systems.\n","Store shard files in subdirectories named after year and then year-and-month, and name the files after the date and time.\n",56,2508,56,26
pottery/0006-provide-a-hook-for-different-types-of-sherd.md,"## Context\nAt the moment, sherds are merely a short bit of free text.\nTo extract useful information, it will be useful to have some standard event types, such as team members joining or leaving.  These event types would have a well defined structure -- maybe still be Markdown, but with constraints on the content and markup used -- and be generated by convenient subcommands of the `pottery` tool.\n","Add the event type to the sherd filename, after the date but before the unique ID.  The parts of the filename are separated by underscores.\nThe event type is a short string that cannot contain an underscore.\nFree text sherds have the event type ""post"".\n",85,2509,85,57
pottery/0003-pottery-shards-are-markdown-text.md,"## Context\nEach event recorded by Pottery (aka ""shard"") is a short piece of text.  Maybe with links, or basic formatting.\nPottery is used on the command line, so shards need to be generated by Unix command line tools, readable on the terminal and edited in a text editor.\n",The content of each shard will be in Markdown format.\n,65,2510,65,12
pottery/0002-bootstrap-by-copying-the-adr-tools-source-code.md,"## Context\nI'm writing this very fast as part of a hackday.\nI want the app to be like [adr-tools](https://github.com/npryce/adr-tools): a command line tool that stores data in a project's version control system.  I want it to have built-in help, like adr-tools.\n","Copy the source of adr-tools.  Delete the scripts that don't make sense for Pottery.  Then do a bulk find-and-replace of ""adr"" to ""pottery"".  Bish bosh!\n",70,2511,70,45
pottery/0001-record-architecture-decisions.md,## Context\nWe need to record the architectural decisions made on this project.\n,"We will use Architecture Decision Records, as [described by Michael Nygard](http://thinkrelevance.com/blog/2011/11/15/documenting-architecture-decisions).\n",16,2512,16,39
volley-management/0006-use-azure-table-storage-for-persistence.md,## Context and Problem Statement\nWe need a persistent state for the system. Previously I've used Azure SQL but it is quite pricey but has it's own set of features including relational model. But given that system is not very complex I can model persistence mechanism for NoSQL model.\n## Decision Drivers\n* Cost\n* Backup capabilities\n,"* Cost\n* Backup capabilities\nChosen option: ""Azure Table Storage"", because cost.\n### Positive Consequences <!-- optional -->\n* Persistence bill should be down from ~$5/month to less than $1/month\n### Negative Consequences <!-- optional -->\n* Students in IT Academy won't be exposed to a relational model, which at this moment dominates work they will have to be doing. We will have to come up with a strategy to get them good experience.\n",68,2520,68,99
volley-management/0005-use-azure-app-services-for-hosting.md,## Context and Problem Statement\nWe need a hosting provider to host application. It should be cloud capable of hosting Docker containers.\n## Decision Drivers <!-- optional -->\n* cost\n* ease of deployment\n* custom domains\n* https\n,"* cost\n* ease of deployment\n* custom domains\n* https\nChosen option: ""Azure App Service"".\nHonestly this was chosen because I had experience running VolleyManagement V2 on Azure App Service. Price is acceptable and I did not have time to evaluate other options I'd want:\n* Digital Ocean\n* GCP App Engine Flexible environment\n",49,2521,49,74
volley-management/0002-use-sendgrid-as-mailing-system.md,## Context and Problem Statement\nWe need a way to send emails to users for several workflows.\n,"Chosen option: SendGrid, because it is SaaS and has generous free tier. Integration is easy.\n### Positive Consequences <!-- optional -->\n* Fast time to develop\n### Negative Consequences\n* We need to think about setting up development environment\n",20,2523,20,54
volley-management/0003-use-angular-for-spa.md,## Context and Problem Statement\nVolleyManagement.SPA provides a way for users to interact. We need to select a framework which will be used to develop.\n## Decision Drivers\n* TypeScript support\n* Unit Test support\n* Skill availability\n* UI components availability\n,"* TypeScript support\n* Unit Test support\n* Skill availability\n* UI components availability\nChosen option: Angular, because skill availability is better.\n### Positive Consequences\n* Easier to get work done as it will be easier to find person eager to contribute\n### Negative Consequences\n* Angular has a reputation of being complex. As a workaround we can always build Vue.JS app later\n",55,2525,55,82
base-react-typescript/0001-record-architecture-decisions.md,## Context\nWe need to record the architectural decisions made on this project.\n,"We will use Architecture Decision Records, as [described by Michael Nygard](http://thinkrelevance.com/blog/2011/11/15/documenting-architecture-decisions).\n",16,2528,16,39
gp-data-etl/0003-store-host-output-file-in-etl-container.md,"## Context\nThe ETL process takes a long time to run, approximately 6 hours.\nRunning the ETL process makes close to 30,000 requests to the Syndication API.\nSeveral applications need access to the JSON file created by the ETL.\n","Rather than each application running its own copy of the ETL to obtain the Syndication data in JSON format,\na single instance of the ETL will run and provide access to the resultant file via an nginx web server\nrunning in the ETL container.\nThe output JSON is hosted in the container to remove reliance on external solutions, such as Azure.\n",55,2529,55,71
gp-data-etl/0001-record-architecture-decisions.md,## Context\nWe need to record the architectural decisions made on this project.\n,"We will use Architecture Decision Records, as described by Michael Nygard in this article: http://thinkrelevance.com/blog/2011/11/15/documenting-architecture-decisions\n",16,2531,16,39
